HIP,RA_deg,Dec_deg,Vmag,BV
4274,13.67245430,-31.98486349,10.0900,0.5600
4275,13.67926126,-23.92025412,8.7800,1.0480
4276,13.68082595,-7.23829137,9.0100,0.4990
4278,13.68830321,9.42885962,8.1900,0.3410
4279,13.69146964,64.08477026,8.8700,0.8890
4281,13.70339760,67.90850064,9.2900,0.5380
4282,13.71057969,-32.61931789,9.1600,0.6380
4283,13.71984836,83.70746159,5.5900,0.1050
4285,13.72432498,49.40529384,7.6900,0.0150
4284,13.72439770,58.56365151,9.6000,2.7000
4286,13.73111928,2.59487583,10.8000,0.5740
4287,13.74103489,51.20369375,8.6500,0.0510
4288,13.74174956,23.62844595,5.4600,1.0120
4289,13.74346483,-45.21989511,7.4300,1.0610
4290,13.74745006,24.10070725,7.4100,0.6520
4291,13.74796307,-74.30263442,6.6800,0.9870
4292,13.75080422,58.97279657,4.8300,1.2160
4293,13.75124739,-69.52697888,5.4500,1.0950
4294,13.75345820,12.84743885,8.2000,1.1700
4295,13.75423391,61.66242797,8.4400,0.0680
4296,13.75554427,21.08336982,8.2700,0.2930
4297,13.75584534,0.78967656,8.0500,0.9850
4298,13.77176755,48.67854824,6.2800,1.6810
4300,13.77426446,76.25157034,10.2600,0.6340
4299,13.77440096,-17.44283229,8.2900,0.4000
4301,13.77899350,23.41612891,7.5900,0.4810
4302,13.78226574,13.54973653,9.3500,0.9200
4303,13.78375551,16.91008729,7.9600,0.2410
4304,13.78622944,32.29261045,9.3400,1.7170
4306,13.79042876,46.88298000,7.7600,0.9990
4305,13.79073673,57.27615030,7.4300,1.7790
4307,13.79261761,42.25052433,8.2500,0.2100
4308,13.79690185,-5.43522753,9.0900,0.6250
4309,13.79864875,-44.36883234,7.9600,1.0050
4310,13.79943524,-16.97108089,7.9200,0.9910
4311,13.79982952,-47.40553270,6.7300,0.5000
4312,13.80046465,0.93295838,10.6200,1.1500
4313,13.80144753,44.99261920,8.9200,0.9790
4314,13.80685557,-1.50328708,8.5600,0.9820
4315,13.80887056,42.67154229,8.8200,0.0000
4316,13.81098762,20.30169148,8.6500,1.5640
4317,13.81107289,24.55709613,6.1900,1.5460
4318,13.81175070,64.54580946,7.5900,0.2930
4319,13.81184338,-25.60570141,9.4400,0.5920
4320,13.81781143,85.70263603,8.1000,1.0670
4321,13.82130715,36.05185293,8.8900,1.5800
4322,13.82554971,23.16371360,10.8600,0.0890
4323,13.83138281,6.85422733,7.3700,1.1430
4324,13.84247943,-68.62787891,8.3200,0.5830
4325,13.84349729,5.36869881,9.5100,1.0250
4326,13.84487241,-24.66019794,7.0700,1.0130
4327,13.84557185,30.66164464,7.8100,0.1680
4328,13.85453209,-51.83348668,12.3800,1.4700
4329,13.85497565,28.55955760,7.2000,0.2010
4330,13.85935058,-35.78697558,10.0000,0.5390
4331,13.86000812,40.38249009,8.0600,0.1760
4332,13.86149028,-37.52369476,8.6700,0.7000
4333,13.87677404,-12.55239952,7.8600,0.4980
4334,13.88392831,26.40322363,8.6200,1.1040
4335,13.88812791,-10.74254514,8.5700,1.0930
4336,13.88830014,0.01970097,7.8900,1.3060
4337,13.89081833,-55.00463604,9.2100,0.3800
4338,13.89429941,54.37239861,8.5900,0.1620
4339,13.90320981,80.66016180,9.5200,0.4740
4340,13.91225024,49.92902838,8.4200,1.3560
4341,13.91832290,-71.47515232,11.9900,0.2060
4342,13.91878081,-8.05326894,8.1100,0.3740
4343,13.92096785,-33.75304821,9.6200,0.7240
4344,13.92407302,23.15616934,8.0400,1.0390
4345,13.92440760,-3.99292635,8.8100,0.0910
4346,13.92668443,-7.34703997,5.8800,1.5200
4347,13.93306669,-27.89358919,9.4800,1.1410
4348,13.93354463,47.39651985,8.7600,-0.0200
4349,13.93913878,85.20580763,10.9300,1.4100
4350,13.94236758,35.73922166,9.0900,0.9260
4351,13.94366351,23.82383119,8.3400,0.4090
4352,13.95111760,4.51147009,8.9700,1.1130
4353,13.95413097,-29.67637996,9.4200,1.1630
4354,13.95431636,-18.53191408,7.9800,1.2120
4355,13.95794615,-17.30882462,8.3300,1.0920
4356,13.95807679,-16.36850750,9.0600,0.5700
4357,13.95921275,-80.70889391,9.7200,0.5700
4358,13.96054083,46.87583374,7.9800,-0.0200
4359,13.96875681,-17.52573307,10.0200,0.6290
4360,13.97062058,-53.19241511,6.6100,1.0930
4361,13.97156651,-20.85650387,9.9500,0.4760
4362,13.97206643,-18.76393794,8.4400,1.2170
4363,13.98137347,-27.77582706,6.1100,1.6740
4364,13.98367907,45.68288202,7.7700,0.9830
4365,13.98567842,-47.14959737,11.0600,1.3000
4366,13.99384283,27.20935396,6.0800,0.1330
4367,13.99430294,39.16913840,8.9400,0.0520
4368,13.99620114,-22.47745695,10.3600,0.5740
4369,13.99641546,-39.10691094,8.9800,0.4830
4370,14.00610210,3.67168444,9.8800,0.6080
4371,14.00627513,-11.26650685,5.3500,1.5050
4372,14.00660911,-5.46251463,9.1500,0.8780
4373,14.00771768,32.34230343,7.5300,0.9300
4374,14.00894383,-3.73796256,7.4100,0.4440
4375,14.01135866,-9.63209801,9.6200,0.4680
4376,14.01561251,-20.70197212,8.1800,0.5300
4377,14.01879540,67.37723538,9.3800,0.5570
4378,14.02077421,29.78017836,8.8400,1.0130
4379,14.02662696,-26.34708420,9.0200,1.1210
4380,14.03460746,-8.02349884,7.4400,0.5540
4381,14.03700652,-22.49029914,9.7600,0.4460
4382,14.03800933,13.95196746,6.4600,0.9620
4383,14.05386154,57.99659583,6.2000,1.3760
4384,14.05454953,61.25401163,8.0200,0.0720
4385,14.05463596,-7.57709226,7.7400,0.4700
4386,14.05486404,46.65412496,7.6800,0.5530
4387,14.05604418,15.65625615,8.6700,0.6300
4388,14.06029906,-52.57974643,9.2700,0.3510
4390,14.06166113,35.22864018,6.9300,0.1140
4389,14.06201923,66.41277403,8.3300,0.0800
4391,14.06349884,-9.80787221,9.5700,0.5730
4392,14.06747159,-42.67850115,8.5000,0.5730
4393,14.07155640,52.49123259,7.5300,0.6670
4394,14.08013332,-65.44535008,10.1000,0.9420
4395,14.08678605,-63.95878686,7.1700,0.8080
4396,14.09398683,-31.18379326,10.5800,-0.0570
4397,14.09572836,59.05028080,8.1300,0.9710
4398,14.09573326,-57.58611996,8.4500,0.9640
4399,14.10470563,8.32332158,9.4200,1.1020
4400,14.10908971,15.01039575,8.7200,0.3360
4401,14.10952956,-28.65604342,10.2500,0.8630
4402,14.11340615,30.26559258,9.4300,1.0200
4403,14.11695537,-6.72105884,8.3500,0.5420
4404,14.11750666,-59.76389020,9.0000,0.5000
4405,14.12173018,-37.82880273,10.1500,0.4700
4406,14.12244058,-59.67317258,9.3000,1.5140
4407,14.12500757,57.28648256,7.6500,0.0070
4408,14.12572743,-27.22747159,10.2800,1.2320
4409,14.12596295,40.90120394,9.4100,1.7910
4410,14.12622999,-19.44388456,8.0700,0.0880
4411,14.12785159,42.97881029,6.5300,1.0280
4412,14.13159905,62.31857899,9.8700,0.6130
4413,14.13709642,9.22912265,7.8100,1.2300
4414,14.13747802,-14.66531597,8.6700,0.4280
4415,14.13899212,-75.40658318,8.9300,-0.0290
4416,14.14559352,33.10614489,9.1800,0.4600
4417,14.15075912,-24.03799814,9.9300,0.8510
4418,14.15319545,-18.86485874,10.1400,0.9670
4419,14.15532412,70.45350446,8.4700,0.2460
4420,14.15730291,-23.65660194,8.8800,0.5680
4421,14.15813092,64.77653279,9.0100,0.1500
4422,14.16671042,59.18116582,4.6200,0.9570
4423,14.16732517,17.95993365,8.3600,0.6310
4424,14.17010377,28.79826337,7.8100,0.9420
4425,14.17266149,-38.43866167,9.3800,0.6430
4426,14.17633969,-15.78228061,9.8500,0.6520
4427,14.17708808,60.71674966,2.1500,-0.0460
4428,14.17738705,14.77615765,8.4200,1.5930
4429,14.17947665,60.09803503,8.5300,1.1130
4430,14.18011845,-60.57011926,8.7700,1.1570
4431,14.18240473,10.16588307,9.1200,1.0910
4432,14.18385769,-38.93253390,8.8100,1.1480
4433,14.18528917,26.33999429,7.7000,1.4670
4434,14.18668031,-34.66567965,8.7600,0.5080
4435,14.18724045,17.72607351,8.3900,0.3300
4436,14.18790699,38.49925513,3.8600,0.1300
4437,14.19020063,60.03317410,7.8400,0.0180
4438,14.19149508,59.73884201,8.5200,0.4030
4439,14.19528285,-2.72981211,6.9900,0.2920
4440,14.19558745,60.36284769,5.5600,-0.0540
4441,14.19621592,-64.07505203,8.3800,0.4270
4442,14.20451862,-25.36336916,7.1900,0.1240
4443,14.21060461,-11.58825278,11.1300,1.4300
4444,14.22085770,-46.86400693,8.1200,1.4960
4445,14.22407234,7.41163329,9.3000,1.0620
4446,14.22912074,68.77574214,6.3900,0.3750
4447,14.22975493,7.54868546,9.0600,1.2050
4448,14.23075943,-51.87554417,8.9900,1.0200
4449,14.23107210,64.53228799,6.9800,0.9180
4450,14.23301220,-54.14045751,9.6500,0.4990
4451,14.24191847,56.24002265,8.4600,1.2990
4452,14.24672604,31.89635702,7.7000,1.6730
4453,14.24839375,0.45264799,8.3900,0.3960
4454,14.26352093,69.04402238,9.1200,1.0250
4455,14.27456281,-33.86985015,8.8500,1.0120
4456,14.27611922,61.56687331,8.8700,0.1710
4457,14.29094455,34.86400595,7.9400,0.5460
4458,14.29256089,-19.83284079,10.2500,0.7530
4459,14.29471218,19.87794594,8.4300,0.4680
4460,14.29823897,-67.49629775,10.0100,0.5370
4461,14.29892232,11.45609127,9.0200,0.4520
4462,14.29940186,-36.43508855,8.8400,0.5170
4463,14.30178237,23.41775997,4.4000,0.9400
4464,14.30433708,0.34235300,7.6300,1.1310
4465,14.30926526,1.36417361,8.2800,0.2770
4466,14.31008778,54.95247914,7.1400,0.1200
4467,14.31330835,26.99954131,7.7500,0.1770
4468,14.31738750,-51.58429906,10.7700,1.3000
4469,14.32156118,31.43261727,9.3500,1.0610
4470,14.32267065,77.47098642,8.0400,0.3280
4472,14.32524909,16.34816208,8.8200,0.3950
4471,14.32547081,25.29256908,8.4700,0.5810
4473,14.32691388,-62.24590709,9.5000,1.2990
4474,14.32764269,-6.11003618,8.4900,0.9900
4475,14.33138601,61.42193312,6.4400,0.9400
4476,14.33295268,-39.52721423,8.8600,0.1540
4477,14.33416991,52.23994300,7.1000,1.6500
4478,14.33485355,-1.81556423,9.4500,0.8540
4479,14.33937415,-76.55397974,7.3900,1.0860
4480,14.34020968,12.42987835,8.2700,1.2730
4481,14.35900186,-22.41985787,9.2100,0.4040
4483,14.35970810,-39.94672933,9.1100,0.7900
4482,14.35974775,-39.85850948,10.0000,0.9870
4484,14.36336996,-48.74271397,8.2500,0.4150
4485,14.37000622,9.51975351,8.6900,0.4820
4486,14.37412576,21.48625027,7.0200,1.0990
4487,14.38441050,18.61636431,9.5400,1.3110
4488,14.38543829,-10.47577763,7.6400,-0.0420
4489,14.38717047,-14.87556978,8.7400,1.0210
4490,14.38922203,37.06284918,8.6500,0.3700
4491,14.39101638,37.40666619,8.1900,0.9670
4492,14.39313155,-47.56469796,8.6100,1.0390
4493,14.39484252,-41.25642081,8.6100,0.5720
4494,14.39841938,-12.24562419,8.1500,1.3760
4495,14.40128138,34.16992273,8.6600,0.4540
4496,14.40729852,-18.99863300,6.9200,0.0820
4497,14.40831471,-52.26611373,8.1500,1.0450
4498,14.40967056,36.43839931,10.3500,0.5120
4499,14.41258328,-63.89234066,8.7900,0.3140
4501,14.41514948,45.83939494,6.1000,1.0280
4500,14.41521029,1.78558469,6.9700,1.1900
4502,14.41814873,-30.48790488,8.4100,1.3420
4503,14.42228980,8.21044700,9.4600,1.0290
4504,14.42576755,2.09380174,7.9900,0.4640
4506,14.43240698,-15.78702995,7.6000,0.4180
4505,14.43241564,-26.22291493,9.9800,0.3430
4507,14.43309155,53.57875873,8.1100,1.4460
4508,14.45635460,-28.21863169,9.5700,0.4480
4509,14.45763059,-63.77417538,7.7400,1.1100
4510,14.45895150,28.99223560,5.4400,1.0760
4511,14.45917511,-1.76597097,6.5600,1.0040
4512,14.46706139,-66.56084352,7.1700,0.8230
4513,14.46735756,-70.45846647,8.7600,1.4830
4514,14.46853292,-65.77081752,8.4700,1.2890
4515,14.46974066,12.03890185,8.3200,0.4070
4516,14.47152006,-4.24404018,8.7600,0.5370
4517,14.47391203,29.52152447,7.2100,1.2460
4518,14.47524990,5.87180502,8.7100,1.4750
4519,14.47614531,75.49389094,7.4900,0.1400
4520,14.47714727,13.69587909,6.3000,0.8950
4521,14.47926562,-15.21635000,9.3900,0.7340
4522,14.47954051,65.39349644,8.4600,0.1170
4523,14.48235703,52.13679080,7.3000,0.1100
4524,14.48868738,-70.86921844,9.0300,0.4610
4525,14.49142186,-20.67606559,7.7500,0.4180
4526,14.49358069,7.61159662,7.8600,1.2690
4527,14.49488874,-68.19313474,8.2400,1.0620
4528,14.49500287,-43.45887244,8.6400,0.3120
4529,14.49616961,2.48633209,7.8900,1.4750
4530,14.50172363,-22.59564011,8.4800,1.5400
4531,14.50572408,30.31426655,8.5600,0.6960
4532,14.50753426,56.43113755,9.3300,0.1500
4534,14.51093804,37.49953172,7.3900,0.2780
4533,14.51108596,-36.20019404,9.5700,0.3800
4535,14.51321114,43.85884362,8.7100,0.1910
4536,14.52374455,-57.70050754,8.1800,0.5590
4537,14.52409896,-44.13339858,8.4700,0.4630
4538,14.53205969,55.82437986,8.1400,0.0200
4539,14.53629140,-21.17953664,8.8900,0.4430
4541,14.54039653,-63.39561285,11.5600,0.4040
4540,14.54055021,-15.68279377,7.0700,0.4550
4542,14.54116845,39.47544065,6.5500,1.1520
4543,14.54302975,-50.01715734,9.8100,0.2770
4545,14.54570998,-37.24941524,9.3600,0.4930
4544,14.54586627,80.11391909,9.7800,0.5740
4546,14.54960866,-39.96527365,8.3700,1.1090
4548,14.55169187,-64.76164552,8.4900,0.4260
4547,14.55180795,-25.87660591,7.8900,1.1150
4549,14.55210427,-2.57407481,8.5700,1.2330
4550,14.55294302,70.49636927,6.9700,-0.0540
4551,14.55843703,-43.34434727,8.7300,1.0100
4552,14.55914315,33.95105921,5.9900,1.0000
4553,14.56097210,39.89190877,9.1400,1.6030
4555,14.56857935,45.59720588,7.2300,0.2090
4554,14.56873571,48.21977056,7.7200,1.3750
4556,14.57064633,-27.09239799,8.4000,1.2640
4557,14.57832961,4.29661180,8.0000,0.2710
4558,14.57874183,21.40450332,6.4700,0.0890
4559,14.58098414,6.84432756,6.7400,1.0630
4560,14.58107862,-48.57338228,8.8800,0.0000
4561,14.58270978,-35.48379018,9.4900,1.1470
4562,14.58579386,49.99798989,9.1500,0.2810
4563,14.59240996,-60.69629569,6.2300,0.0960
4564,14.59866262,2.59956685,9.8000,0.5740
4565,14.60938076,19.76489419,9.0100,0.9440
4566,14.61038571,24.52214763,7.3300,0.4990
4567,14.61181566,63.71362247,7.7400,0.5540
4568,14.61269010,-37.06169838,9.6700,0.4500
4569,14.61282693,-27.85630511,11.7700,1.5580
4570,14.61598551,12.12559576,8.3900,0.9240
4571,14.61860964,26.78584740,7.3600,1.5340
4572,14.62916229,66.35182541,5.9700,-0.0080
4573,14.63222724,16.31364598,7.8400,1.0000
4574,14.63964181,22.41997717,8.9200,0.9740
4576,14.64975003,-53.70844434,9.5200,0.4440
4577,14.65144118,-29.35746436,4.3000,-0.1540
4578,14.65556831,-34.42408335,9.8600,1.1860
4579,14.65904039,22.59546896,8.9700,0.3530
4580,14.66630786,67.44021506,8.3600,0.7000
4581,14.67267382,44.95626783,7.5800,0.4000
4582,14.67673012,4.20579338,7.5700,0.5030
4583,14.67780817,49.17808657,8.0300,0.0140
4584,14.67957818,47.03660631,6.8400,-0.1000
4586,14.68238100,-19.63262935,7.1200,1.6000
4585,14.68260539,-30.09942149,10.8000,0.6690
4587,14.68286462,-11.37993895,5.6200,0.9490
4588,14.68434319,-51.26524225,7.5300,1.4190
4589,14.68553977,37.19275715,8.7000,1.3050
4591,14.68752082,48.93853885,8.4100,1.4980
4590,14.68755155,-62.45182375,8.2600,1.5790
4592,14.69060186,-5.88261835,6.5700,1.1360
4594,14.70422569,-13.66085663,8.9400,0.4090
4595,14.70736058,-17.48480079,9.0500,0.5160
4596,14.71196990,20.54382031,8.8300,1.0540
4597,14.71305223,-15.15747092,9.7800,0.5150
4598,14.71621587,21.94461058,10.0400,0.6700
4599,14.73132525,-76.58958196,10.9500,0.6780
4600,14.73919452,52.51950688,7.7500,0.4490
4601,14.74455504,7.71934560,8.6800,0.4440
4603,14.75491472,-29.40170903,9.3100,0.2000
4604,14.75541778,-26.52762273,9.9500,0.4560
4605,14.75760473,38.93398311,8.5800,0.0400
4606,14.76076009,-19.32623061,7.6400,0.9400
4607,14.76182462,-43.24679261,9.2100,0.5740
4608,14.76262924,27.65711844,6.9900,1.3820
4609,14.76270900,-2.45341041,7.5300,1.6180
4610,14.76916432,-23.69120870,9.5000,0.6450
4611,14.77165273,-41.74179904,9.1000,0.5030
4612,14.77736519,32.45579866,7.3700,0.1770
4613,14.77922305,39.61875886,8.0000,0.5000
4614,14.77956045,-0.14500041,8.7100,1.1630
4615,14.78079445,77.46604760,8.8800,0.1810
4616,14.79890502,5.34700355,10.7700,0.4990
4617,14.81053373,83.10292417,7.8600,0.5570
4618,14.83018924,-58.40478308,7.7800,1.0850
4619,14.83529281,-0.67452887,7.6500,0.5130
4620,14.83682411,25.09782426,8.9000,1.1600
4621,14.84140912,42.85120134,8.3000,1.4890
4622,14.84233163,-73.74886549,9.3300,0.5390
4623,14.84399752,0.78600450,8.9100,0.7390
4624,14.84719408,0.77903236,7.6600,1.4370
4625,14.84814916,-40.99891306,9.5200,0.5290
4626,14.85058887,40.94219873,8.5500,0.2230
4627,14.85600340,51.11050996,8.4000,1.4410
4628,14.85601657,-34.63633106,7.6700,0.9650
4629,14.85626665,14.12152843,9.8800,0.5330
4630,14.85919898,40.15518117,7.5300,0.1740
4631,14.86071000,-31.96529292,9.6800,0.3140
4632,14.86188208,-16.23658608,10.4900,0.4500
4633,14.86515099,46.84122356,8.4600,0.0200
4634,14.86670682,61.70734504,9.0900,1.2050
4635,14.86831301,72.81388999,8.9300,0.2180
4636,14.87721077,73.98768208,8.2700,1.1290
4637,14.88446436,48.96641596,6.9000,0.4100
4638,14.89143888,-75.81460259,8.0500,0.6090
4640,14.89456348,39.67494449,8.5900,0.1270
4641,14.89611970,-1.19179977,8.6600,0.7650
4642,14.90254237,0.67076631,8.6000,1.2580
4643,14.90286230,-13.97896439,10.5600,1.0860
4644,14.90864749,10.46698501,10.9900,0.7350
4645,14.91963847,-54.13884691,9.5300,0.8170
4647,14.92122978,-4.46087885,8.2200,0.5920
4646,14.92125454,-75.81378301,8.8700,0.5920
4648,14.92569869,-4.32150583,7.6900,1.0040
4649,14.93502301,-31.33618110,7.5100,1.4730
4650,14.93571433,62.25911903,8.8500,0.4880
4651,14.93993922,20.63895974,8.5100,0.7280
4652,14.94358554,27.94570035,11.9400,1.5000
4653,14.94897988,-45.91566576,8.3600,1.4570
4654,14.95420377,-44.20874821,9.6900,0.7480
4655,14.95697840,6.48323806,6.1400,1.6540
4656,14.95979743,-24.55237935,8.8500,0.9350
4657,14.96211029,-8.32324752,7.4100,1.1790
4658,14.96497294,-49.75064597,7.3900,1.5790
4659,14.96530774,-25.59063199,9.9300,0.5000
4660,14.97125375,3.30274864,8.6800,0.3880
4661,14.97289743,-5.18399690,8.8500,1.0290
4662,14.97470261,-24.43682018,9.0600,0.5130
4663,14.98051166,-31.27087188,9.2300,0.7370
4664,14.98341019,28.67828130,9.1700,1.1880
4665,14.98530516,-67.25203702,8.7100,0.8640
4667,14.98691942,-30.42928418,9.6000,0.5000
4668,14.98706672,-57.70087442,9.2600,0.8310
4669,14.99096580,-18.06173995,8.9300,0.9560
4670,14.99183807,31.85385619,7.8000,1.2710
4671,14.99644411,-56.50143695,9.3600,0.6620
4672,14.99870743,48.01997649,7.1300,-0.1040
4673,14.99988491,-51.34321367,9.3500,0.8210
4674,15.01152260,60.51000064,7.0900,0.9690
4675,15.01477994,44.71330426,5.6900,-0.0100
4676,15.01520387,-2.01891577,7.3500,0.4600
4677,15.02354891,2.63298133,7.6200,1.5030
4678,15.02922066,-61.45444880,9.4200,0.6230
4679,15.03463964,55.29066293,8.8700,0.0710
4680,15.03911826,58.63572192,9.2200,0.1380
4681,15.04051311,52.98013380,9.6300,0.0970
4683,15.04186402,51.38483325,8.6900,0.1570
4684,15.04204344,-70.17678900,8.0300,0.4440
4682,15.04211714,-33.01263222,10.1500,0.4670
4685,15.04595136,-50.52413366,7.5600,1.1690
4686,15.04844234,6.20325934,9.2000,0.5420
4687,15.05483895,11.93531398,8.0500,0.4020
4688,15.05521457,47.31852919,7.2800,1.4360
4689,15.06549267,18.19920433,7.3400,1.0730
4690,15.07211632,38.29470868,9.1400,0.4480
4691,15.07590349,-25.61460962,9.9600,1.1070
4692,15.07743634,-20.27689028,9.0400,0.5200
4693,15.07878648,-72.74328235,10.5900,0.7300
4694,15.07999132,-40.10303196,8.4500,1.0530
4695,15.08235042,35.69101956,7.6500,0.1770
4696,15.08816243,17.22641018,7.2500,1.0190
4697,15.09137595,-56.93003091,7.9100,1.0450
4698,15.09180379,-75.31743583,9.2700,1.0650
4699,15.09416133,-13.59920106,10.0600,1.0470
4700,15.11448720,-22.71507100,10.7100,0.5600
4701,15.11576484,-60.26709348,9.2000,0.1610
4702,15.11638594,-19.38925862,8.0100,0.6570
4703,15.11659198,21.24915918,6.8300,1.3720
4704,15.12327762,80.54537407,6.6700,0.3930
4705,15.12341109,18.69157610,7.1600,1.0990
4706,15.12463874,23.69187479,8.9600,0.9780
4707,15.12663835,-12.19560626,7.7700,1.3910
4708,15.12680289,7.35383219,8.1100,0.4880
4709,15.12861453,70.98300424,6.4000,0.1350
4710,15.13083693,37.79150416,7.2100,0.1300
4711,15.13177497,-17.07675713,8.3500,0.4130
4712,15.13305864,38.57655552,8.3200,0.9760
4713,15.13646180,58.36413569,7.1200,0.1970
4714,15.13739403,65.11507298,8.3600,0.2010
4715,15.13829403,20.29258513,8.0900,0.9920
4716,15.13922233,-25.74902703,7.3400,0.9750
4717,15.13934836,60.44470777,8.4400,0.2380
4718,15.14569677,-17.08772895,9.0400,0.4700
4719,15.14708199,-36.23823579,6.9900,1.4280
4720,15.15439055,-26.63759808,10.1100,0.7600
4721,15.15984950,-18.11905435,7.8800,0.3830
4722,15.16407858,-45.55656329,9.4600,0.6480
4724,15.16691021,-52.58277600,7.3400,0.4020
4723,15.16712669,-20.09021126,7.2200,1.2730
4726,15.16833516,-1.65857625,6.8500,1.6000
4727,15.17286847,14.84068069,9.5600,0.8770
4728,15.17389368,9.48687813,8.3600,0.4270
4729,15.17973289,-39.53784483,9.8700,0.5100
4730,15.18460522,-24.27151254,8.8200,0.4220
4731,15.19461741,-57.71909971,8.9700,1.1360
4732,15.19962744,-30.75704029,10.3300,0.4860
4733,15.20034842,18.52563700,8.2700,0.3940
4734,15.20083032,46.16702703,9.2400,0.6000
4735,15.20686420,-1.02189726,8.7700,1.3320
4736,15.20874255,-9.37357879,7.4000,0.2210
4737,15.21116960,4.83397162,7.7400,0.5430
4738,15.21187399,2.58404828,8.9800,0.5640
4739,15.21733793,-24.42391700,9.5600,0.5550
4740,15.22256298,62.92377550,10.7600,0.7450
4741,15.22363543,-55.28092978,9.4600,1.2120
4742,15.22402460,36.65648079,7.6800,0.8760
4743,15.23226676,-38.49120271,9.6900,0.9390
4744,15.23524011,50.87903060,7.6700,-0.0460
4745,15.25464837,-46.34317819,8.3200,1.5060
4747,15.25731681,-4.64826368,7.3400,0.5470
4748,15.25776305,-32.71788545,9.4000,1.0000
4749,15.26078155,28.99737472,8.6200,0.7560
4750,15.26830916,-38.04165737,10.0800,0.5670
4751,15.27171893,17.83810691,8.2600,0.4090
4752,15.27277941,8.76958555,8.9400,0.7620
4753,15.27521151,-24.74819135,8.8200,0.5410
4754,15.27622879,16.37301339,10.6500,0.5400
4755,15.27689948,60.35850979,8.1100,0.5200
4756,15.27882634,-18.83980686,8.2700,1.3880
4757,15.28156116,76.85794889,8.4700,0.3210
4758,15.28748464,54.58844214,8.2200,0.1080
4759,15.29145793,3.42974101,8.8400,1.0090
4760,15.29339423,55.39593257,9.1000,0.0820
4761,15.29479385,26.47299584,7.9500,1.6310
4762,15.29863145,-51.82144550,9.6700,1.2490
4763,15.29896761,8.03397342,8.1000,1.0220
4764,15.30524450,-45.29967671,9.4300,0.6680
4765,15.30801420,11.18051570,8.1400,1.0680
4766,15.30969686,52.05533548,7.6600,0.0340
4767,15.31536589,-28.88454755,9.3400,0.8560
4768,15.32081900,-72.29197897,11.4200,0.0410
4769,15.32323552,-33.71258608,12.6300,-0.2410
4770,15.32593934,-38.91664868,5.5900,1.1850
4771,15.32892379,45.45211529,6.8600,0.8970
